datetime,count
2011-07-23 13:00:00,375.12
2011-07-23 14:00:00,369.96
2011-07-23 15:00:00,360.44
2011-07-23 16:00:00,370.22
2011-07-23 17:00:00,487.07
2011-07-23 18:00:00,480.6
2011-07-23 19:00:00,325.67
2011-07-23 20:00:00,340.51
2011-07-23 21:00:00,293.93
2011-07-23 22:00:00,254.57
2011-07-23 23:00:00,161.69
2011-07-24 00:00:00,153.98
2011-07-24 01:00:00,101.58
2011-07-24 02:00:00,88.66
2011-07-24 03:00:00,34.76
2011-07-24 04:00:00,17.86
2011-07-24 05:00:00,16.14
2011-07-24 06:00:00,37.64
2011-07-24 07:00:00,61.94
2011-07-24 08:00:00,144.64
2011-07-24 09:00:00,291.8
2011-07-24 10:00:00,386.65
2011-07-24 11:00:00,423.27
2011-07-24 12:00:00,393.71
2011-07-24 13:00:00,426.52
2011-07-24 14:00:00,402.75
2011-07-24 15:00:00,380.23
2011-07-24 16:00:00,384.0
2011-07-24 17:00:00,487.85
2011-07-24 18:00:00,467.55
2011-07-24 19:00:00,393.25
2011-07-24 20:00:00,368.47
2011-07-24 21:00:00,265.47
2011-07-24 22:00:00,212.9
2011-07-24 23:00:00,147.07
2011-07-25 00:00:00,59.12
2011-07-25 01:00:00,18.7
2011-07-25 02:00:00,8.98
2011-07-25 03:00:00,4.92
2011-07-25 04:00:00,7.19
2011-07-25 05:00:00,30.35
2011-07-25 06:00:00,134.75
2011-07-25 07:00:00,367.83
2011-07-25 08:00:00,507.58
2011-07-25 09:00:00,263.54
2011-07-25 10:00:00,165.38
2011-07-25 11:00:00,167.48
2011-07-25 12:00:00,191.7
2011-07-25 13:00:00,206.59
2011-07-25 14:00:00,157.28
2011-07-25 15:00:00,154.51
2011-07-25 16:00:00,262.57
2011-07-25 17:00:00,567.41
2011-07-25 18:00:00,570.04
2011-07-25 19:00:00,454.23
2011-07-25 20:00:00,308.23
2011-07-25 21:00:00,208.03
2011-07-25 22:00:00,182.7
2011-07-25 23:00:00,138.8
2011-07-26 00:00:00,35.85
2011-07-26 01:00:00,21.71
2011-07-26 02:00:00,10.53
2011-07-26 03:00:00,5.95
2011-07-26 04:00:00,7.01
2011-07-26 05:00:00,30.74
2011-07-26 06:00:00,125.71
2011-07-26 07:00:00,414.4
2011-07-26 08:00:00,575.39
2011-07-26 09:00:00,257.98
2011-07-26 10:00:00,152.58
2011-07-26 11:00:00,198.58
2011-07-26 12:00:00,249.65
2011-07-26 13:00:00,218.49
2011-07-26 14:00:00,221.31
2011-07-26 15:00:00,226.67
2011-07-26 16:00:00,372.63
2011-07-26 17:00:00,571.29
2011-07-26 18:00:00,549.53
2011-07-26 19:00:00,423.46
2011-07-26 20:00:00,386.74
2011-07-26 21:00:00,283.85
2011-07-26 22:00:00,262.7
2011-07-26 23:00:00,148.26
2011-07-27 00:00:00,72.24
2011-07-27 01:00:00,22.51
2011-07-27 02:00:00,11.52
2011-07-27 03:00:00,4.62
2011-07-27 04:00:00,6.45
2011-07-27 05:00:00,35.06
2011-07-27 06:00:00,138.59
2011-07-27 07:00:00,372.08
2011-07-27 08:00:00,581.02
2011-07-27 09:00:00,259.91
2011-07-27 10:00:00,170.56
2011-07-27 11:00:00,204.33
2011-07-27 12:00:00,239.89
2011-07-27 13:00:00,229.01
2011-07-27 14:00:00,243.25
2011-07-27 15:00:00,253.53
2011-07-27 16:00:00,381.25
2011-07-27 17:00:00,657.21
2011-07-27 18:00:00,694.05
2011-07-27 19:00:00,493.35
2011-07-27 20:00:00,376.51
2011-07-27 21:00:00,277.95
2011-07-27 22:00:00,262.72
2011-07-27 23:00:00,139.7
2011-07-28 00:00:00,68.1
2011-07-28 01:00:00,27.68
2011-07-28 02:00:00,9.4
2011-07-28 03:00:00,5.16
2011-07-28 04:00:00,7.47
2011-07-28 05:00:00,31.18
2011-07-28 06:00:00,145.97
2011-07-28 07:00:00,378.39
2011-07-28 08:00:00,531.27
2011-07-28 09:00:00,261.67
2011-07-28 10:00:00,143.54
2011-07-28 11:00:00,172.34
2011-07-28 12:00:00,186.41
2011-07-28 13:00:00,205.47
2011-07-28 14:00:00,231.4
2011-07-28 15:00:00,169.26
2011-07-28 16:00:00,298.99
2011-07-28 17:00:00,683.56
2011-07-28 18:00:00,621.5
2011-07-28 19:00:00,474.46
2011-07-28 20:00:00,410.0
2011-07-28 21:00:00,248.76
2011-07-28 22:00:00,176.96
2011-07-28 23:00:00,128.09
2011-07-29 00:00:00,42.55
2011-07-29 01:00:00,20.34
2011-07-29 02:00:00,9.47
2011-07-29 03:00:00,4.92
2011-07-29 04:00:00,6.95
2011-07-29 05:00:00,28.5
2011-07-29 06:00:00,126.22
2011-07-29 07:00:00,359.5
2011-07-29 08:00:00,515.55
2011-07-29 09:00:00,266.21
2011-07-29 10:00:00,145.73
2011-07-29 11:00:00,185.73
2011-07-29 12:00:00,210.35
2011-07-29 13:00:00,213.2
2011-07-29 14:00:00,200.84
2011-07-29 15:00:00,200.58
2011-07-29 16:00:00,338.92
2011-07-29 17:00:00,544.15
2011-07-29 18:00:00,554.51
2011-07-29 19:00:00,476.16
2011-07-29 20:00:00,387.52
2011-07-29 21:00:00,282.11
2011-07-29 22:00:00,241.32
2011-07-29 23:00:00,144.03
2011-07-30 00:00:00,152.63
2011-07-30 01:00:00,106.96
2011-07-30 02:00:00,87.77
2011-07-30 03:00:00,42.81
2011-07-30 04:00:00,18.96
2011-07-30 05:00:00,16.68
2011-07-30 06:00:00,28.29
2011-07-30 07:00:00,60.22
2011-07-30 08:00:00,140.86
2011-07-30 09:00:00,239.53
2011-07-30 10:00:00,366.49
2011-07-30 11:00:00,427.49
2011-07-30 12:00:00,439.23
2011-07-30 13:00:00,442.04
2011-07-30 14:00:00,440.71
2011-07-30 15:00:00,434.9
2011-07-30 16:00:00,401.06
2011-07-30 17:00:00,490.41
2011-07-30 18:00:00,483.11
2011-07-30 19:00:00,434.53
2011-07-30 20:00:00,345.33
2011-07-30 21:00:00,261.51
2011-07-30 22:00:00,259.95
2011-07-30 23:00:00,153.38
2011-07-31 00:00:00,157.8
2011-07-31 01:00:00,104.79
2011-07-31 02:00:00,90.52
2011-07-31 03:00:00,33.97
2011-07-31 04:00:00,16.88
2011-07-31 05:00:00,16.76
2011-07-31 06:00:00,29.51
2011-07-31 07:00:00,62.78
2011-07-31 08:00:00,138.21
2011-07-31 09:00:00,234.38
2011-07-31 10:00:00,400.54
2011-07-31 11:00:00,443.07
2011-07-31 12:00:00,460.82
2011-07-31 13:00:00,455.48
2011-07-31 14:00:00,452.08
2011-07-31 15:00:00,430.88
2011-07-31 16:00:00,384.91
2011-07-31 17:00:00,508.83
2011-07-31 18:00:00,490.91
2011-07-31 19:00:00,353.45
2011-07-31 20:00:00,303.42
2011-07-31 21:00:00,257.81
2011-07-31 22:00:00,182.91
2011-07-31 23:00:00,105.44
2011-08-20 00:00:00,133.56
2011-08-20 01:00:00,107.38
2011-08-20 02:00:00,83.61
2011-08-20 03:00:00,38.18
2011-08-20 04:00:00,13.21
2011-08-20 05:00:00,14.26
2011-08-20 06:00:00,24.65
2011-08-20 07:00:00,56.22
2011-08-20 08:00:00,125.86
2011-08-20 09:00:00,222.82
2011-08-20 10:00:00,346.01
2011-08-20 11:00:00,421.58
2011-08-20 12:00:00,399.15
2011-08-20 13:00:00,405.63
2011-08-20 14:00:00,467.92
2011-08-20 15:00:00,508.29
2011-08-20 16:00:00,419.68
2011-08-20 17:00:00,412.45
2011-08-20 18:00:00,372.63
2011-08-20 19:00:00,333.46
2011-08-20 20:00:00,284.56
2011-08-20 21:00:00,221.66
2011-08-20 22:00:00,163.03
2011-08-20 23:00:00,110.43
2011-08-21 00:00:00,147.19
2011-08-21 01:00:00,109.61
2011-08-21 02:00:00,87.73
2011-08-21 03:00:00,40.0
2011-08-21 04:00:00,16.22
2011-08-21 05:00:00,13.66
2011-08-21 06:00:00,28.77
2011-08-21 07:00:00,61.17
2011-08-21 08:00:00,119.4
2011-08-21 09:00:00,216.08
2011-08-21 10:00:00,294.04
2011-08-21 11:00:00,385.21
2011-08-21 12:00:00,408.21
2011-08-21 13:00:00,454.73
2011-08-21 14:00:00,270.2
2011-08-21 15:00:00,262.04
2011-08-21 16:00:00,374.18
2011-08-21 17:00:00,357.97
2011-08-21 18:00:00,322.63
2011-08-21 19:00:00,330.94
2011-08-21 20:00:00,248.09
2011-08-21 21:00:00,210.96
2011-08-21 22:00:00,166.32
2011-08-21 23:00:00,114.89
2011-08-22 00:00:00,38.86
2011-08-22 01:00:00,22.28
2011-08-22 02:00:00,9.45
2011-08-22 03:00:00,5.8
2011-08-22 04:00:00,7.01
2011-08-22 05:00:00,34.39
2011-08-22 06:00:00,138.64
2011-08-22 07:00:00,399.53
2011-08-22 08:00:00,574.9
2011-08-22 09:00:00,254.96
2011-08-22 10:00:00,152.96
2011-08-22 11:00:00,197.15
2011-08-22 12:00:00,275.46
2011-08-22 13:00:00,269.03
2011-08-22 14:00:00,275.04
2011-08-22 15:00:00,258.78
2011-08-22 16:00:00,427.67
2011-08-22 17:00:00,545.75
2011-08-22 18:00:00,536.67
2011-08-22 19:00:00,474.13
2011-08-22 20:00:00,380.02
2011-08-22 21:00:00,239.46
2011-08-22 22:00:00,220.56
2011-08-22 23:00:00,158.12
2011-08-23 00:00:00,45.17
2011-08-23 01:00:00,20.74
2011-08-23 02:00:00,9.86
2011-08-23 03:00:00,4.72
2011-08-23 04:00:00,6.66
2011-08-23 05:00:00,31.84
2011-08-23 06:00:00,145.82
2011-08-23 07:00:00,357.51
2011-08-23 08:00:00,568.77
2011-08-23 09:00:00,271.23
2011-08-23 10:00:00,187.18
2011-08-23 11:00:00,228.24
2011-08-23 12:00:00,304.71
2011-08-23 13:00:00,302.2
2011-08-23 14:00:00,287.19
2011-08-23 15:00:00,312.63
2011-08-23 16:00:00,447.21
2011-08-23 17:00:00,722.49
2011-08-23 18:00:00,702.18
2011-08-23 19:00:00,439.84
2011-08-23 20:00:00,356.27
2011-08-23 21:00:00,250.47
2011-08-23 22:00:00,236.24
2011-08-23 23:00:00,164.44
2011-08-24 00:00:00,51.6
2011-08-24 01:00:00,22.81
2011-08-24 02:00:00,12.23
2011-08-24 03:00:00,5.7
2011-08-24 04:00:00,8.06
2011-08-24 05:00:00,28.89
2011-08-24 06:00:00,127.85
2011-08-24 07:00:00,357.49
2011-08-24 08:00:00,496.77
2011-08-24 09:00:00,258.98
2011-08-24 10:00:00,141.19
2011-08-24 11:00:00,174.6
2011-08-24 12:00:00,222.95
2011-08-24 13:00:00,225.51
2011-08-24 14:00:00,223.99
2011-08-24 15:00:00,231.68
2011-08-24 16:00:00,301.07
2011-08-24 17:00:00,534.61
2011-08-24 18:00:00,532.06
2011-08-24 19:00:00,439.38
2011-08-24 20:00:00,337.71
2011-08-24 21:00:00,277.11
2011-08-24 22:00:00,180.11
2011-08-24 23:00:00,121.66
2011-08-25 00:00:00,53.36
2011-08-25 01:00:00,18.52
2011-08-25 02:00:00,8.3
2011-08-25 03:00:00,6.45
2011-08-25 04:00:00,9.5
2011-08-25 05:00:00,30.28
2011-08-25 06:00:00,123.45
2011-08-25 07:00:00,339.85
2011-08-25 08:00:00,497.64
2011-08-25 09:00:00,274.88
2011-08-25 10:00:00,145.02
2011-08-25 11:00:00,150.49
2011-08-25 12:00:00,142.59
2011-08-25 13:00:00,156.99
2011-08-25 14:00:00,196.13
2011-08-25 15:00:00,227.93
2011-08-25 16:00:00,250.77
2011-08-25 17:00:00,391.16
2011-08-25 18:00:00,379.36
2011-08-25 19:00:00,298.93
2011-08-25 20:00:00,275.97
2011-08-25 21:00:00,204.33
2011-08-25 22:00:00,147.08
2011-08-25 23:00:00,142.04
2011-08-26 00:00:00,51.18
2011-08-26 01:00:00,18.15
2011-08-26 02:00:00,10.38
2011-08-26 03:00:00,5.94
2011-08-26 04:00:00,7.27
2011-08-26 05:00:00,26.29
2011-08-26 06:00:00,107.25
2011-08-26 07:00:00,322.07
2011-08-26 08:00:00,499.49
2011-08-26 09:00:00,311.77
2011-08-26 10:00:00,181.26
2011-08-26 11:00:00,188.53
2011-08-26 12:00:00,228.82
2011-08-26 13:00:00,249.97
2011-08-26 14:00:00,225.38
2011-08-26 15:00:00,236.52
2011-08-26 16:00:00,332.57
2011-08-26 17:00:00,524.31
2011-08-26 18:00:00,575.26
2011-08-26 19:00:00,336.42
2011-08-26 20:00:00,290.46
2011-08-26 21:00:00,232.36
2011-08-26 22:00:00,206.33
2011-08-26 23:00:00,135.19
2011-08-27 00:00:00,147.65
2011-08-27 01:00:00,102.05
2011-08-27 02:00:00,87.58
2011-08-27 03:00:00,43.53
2011-08-27 04:00:00,16.88
2011-08-27 05:00:00,15.94
2011-08-27 06:00:00,30.12
2011-08-27 07:00:00,52.56
2011-08-27 08:00:00,139.09
2011-08-27 09:00:00,264.96
2011-08-27 10:00:00,303.82
2011-08-27 11:00:00,236.1
2011-08-27 12:00:00,288.42
2011-08-27 13:00:00,250.7
2011-08-27 14:00:00,218.02
2011-08-27 15:00:00,228.52
2011-08-27 16:00:00,195.78
2011-08-27 17:00:00,206.33
2011-08-28 07:00:00,76.51
2011-08-28 08:00:00,160.19
2011-08-28 09:00:00,308.02
2011-08-28 10:00:00,432.7
2011-08-28 11:00:00,419.81
2011-08-28 12:00:00,478.77
2011-08-28 13:00:00,517.46
2011-08-28 14:00:00,531.26
2011-08-28 15:00:00,525.07
2011-08-28 16:00:00,464.87
2011-08-28 17:00:00,546.99
2011-08-28 18:00:00,508.04
2011-08-28 19:00:00,382.82
2011-08-28 20:00:00,326.56
2011-08-28 21:00:00,271.17
2011-08-28 22:00:00,180.24
2011-08-28 23:00:00,112.17
2011-08-29 00:00:00,62.93
2011-08-29 01:00:00,20.64
2011-08-29 02:00:00,10.22
2011-08-29 03:00:00,5.87
2011-08-29 04:00:00,7.12
2011-08-29 05:00:00,28.35
2011-08-29 06:00:00,140.74
2011-08-29 07:00:00,420.98
2011-08-29 08:00:00,589.93
2011-08-29 09:00:00,301.28
2011-08-29 10:00:00,172.56
2011-08-29 11:00:00,243.84
2011-08-29 12:00:00,292.69
2011-08-29 13:00:00,289.81
2011-08-29 14:00:00,286.43
2011-08-29 15:00:00,312.56
2011-08-29 16:00:00,410.4
2011-08-29 17:00:00,632.75
2011-08-29 18:00:00,661.51
2011-08-29 19:00:00,455.91
2011-08-29 20:00:00,361.84
2011-08-29 21:00:00,235.92
2011-08-29 22:00:00,236.24
2011-08-29 23:00:00,170.2
2011-08-30 00:00:00,62.27
2011-08-30 01:00:00,24.89
2011-08-30 02:00:00,12.17
2011-08-30 03:00:00,5.98
2011-08-30 04:00:00,8.71
2011-08-30 05:00:00,30.96
2011-08-30 06:00:00,146.03
2011-08-30 07:00:00,417.21
2011-08-30 08:00:00,551.96
2011-08-30 09:00:00,262.7
2011-08-30 10:00:00,147.07
2011-08-30 11:00:00,215.27
2011-08-30 12:00:00,313.33
2011-08-30 13:00:00,298.34
2011-08-30 14:00:00,283.47
2011-08-30 15:00:00,299.22
2011-08-30 16:00:00,469.09
2011-08-30 17:00:00,716.88
2011-08-30 18:00:00,666.87
2011-08-30 19:00:00,485.38
2011-08-30 20:00:00,337.11
2011-08-30 21:00:00,249.12
2011-08-30 22:00:00,219.31
2011-08-30 23:00:00,150.79
2011-08-31 00:00:00,57.61
2011-08-31 01:00:00,20.54
2011-08-31 02:00:00,16.1
2011-08-31 03:00:00,5.12
2011-08-31 04:00:00,8.33
2011-08-31 05:00:00,29.68
2011-08-31 06:00:00,128.17
2011-08-31 07:00:00,361.28
2011-08-31 08:00:00,503.52
2011-08-31 09:00:00,258.12
2011-08-31 10:00:00,167.97
2011-08-31 11:00:00,221.96
2011-08-31 12:00:00,260.87
2011-08-31 13:00:00,320.77
2011-08-31 14:00:00,301.76
2011-08-31 15:00:00,313.18
2011-08-31 16:00:00,382.02
2011-08-31 17:00:00,657.73
2011-08-31 18:00:00,664.02
2011-08-31 19:00:00,484.11
2011-08-31 20:00:00,363.03
2011-08-31 21:00:00,247.09
2011-08-31 22:00:00,193.44
2011-08-31 23:00:00,125.85
2011-09-20 00:00:00,48.62
2011-09-20 01:00:00,12.13
2011-09-20 02:00:00,8.05
2011-09-20 03:00:00,4.9
2011-09-20 04:00:00,6.18
2011-09-20 05:00:00,31.95
2011-09-20 06:00:00,129.09
2011-09-20 07:00:00,377.24
2011-09-20 08:00:00,259.16
2011-09-20 09:00:00,168.88
2011-09-20 10:00:00,123.41
2011-09-20 11:00:00,133.05
2011-09-20 12:00:00,101.7
2011-09-20 13:00:00,110.74
2011-09-20 14:00:00,162.74
2011-09-20 15:00:00,201.17
2011-09-20 16:00:00,226.08
2011-09-20 17:00:00,308.68
2011-09-20 18:00:00,297.39
2011-09-20 19:00:00,238.21
2011-09-20 20:00:00,198.04
2011-09-20 21:00:00,129.21
2011-09-20 22:00:00,139.89
2011-09-20 23:00:00,99.76
2011-09-21 00:00:00,33.72
2011-09-21 01:00:00,12.75
2011-09-21 02:00:00,10.23
2011-09-21 03:00:00,4.45
2011-09-21 04:00:00,5.73
2011-09-21 05:00:00,13.01
2011-09-21 06:00:00,96.57
2011-09-21 07:00:00,361.81
2011-09-21 08:00:00,448.3
2011-09-21 09:00:00,220.63
2011-09-21 10:00:00,164.47
2011-09-21 11:00:00,157.26
2011-09-21 12:00:00,187.62
2011-09-21 13:00:00,230.93
2011-09-21 14:00:00,230.85
2011-09-21 15:00:00,231.76
2011-09-21 16:00:00,313.23
2011-09-21 17:00:00,604.52
2011-09-21 18:00:00,302.2
2011-09-21 19:00:00,230.58
2011-09-21 20:00:00,172.77
2011-09-21 21:00:00,111.15
2011-09-21 22:00:00,128.88
2011-09-21 23:00:00,109.39
2011-09-22 00:00:00,32.72
2011-09-22 01:00:00,10.99
2011-09-22 02:00:00,8.03
2011-09-22 03:00:00,4.88
2011-09-22 04:00:00,5.61
2011-09-22 05:00:00,21.08
2011-09-22 06:00:00,100.99
2011-09-22 07:00:00,376.9
2011-09-22 08:00:00,459.88
2011-09-22 09:00:00,268.39
2011-09-22 10:00:00,170.76
2011-09-22 11:00:00,170.33
2011-09-22 12:00:00,147.07
2011-09-22 13:00:00,148.9
2011-09-22 14:00:00,148.92
2011-09-22 15:00:00,157.27
2011-09-22 16:00:00,322.27
2011-09-22 17:00:00,454.39
2011-09-22 18:00:00,306.5
2011-09-22 19:00:00,234.81
2011-09-22 20:00:00,178.58
2011-09-22 21:00:00,138.55
2011-09-22 22:00:00,130.8
2011-09-22 23:00:00,98.76
2011-09-23 00:00:00,32.12
2011-09-23 01:00:00,11.71
2011-09-23 02:00:00,8.1
2011-09-23 03:00:00,5.15
2011-09-23 04:00:00,4.56
2011-09-23 05:00:00,21.48
2011-09-23 06:00:00,131.18
2011-09-23 07:00:00,161.05
2011-09-23 08:00:00,252.41
2011-09-23 09:00:00,153.63
2011-09-23 10:00:00,121.72
2011-09-23 11:00:00,127.86
2011-09-23 12:00:00,119.88
2011-09-23 13:00:00,117.32
2011-09-23 14:00:00,111.03
2011-09-23 15:00:00,115.72
2011-09-23 16:00:00,212.81
2011-09-23 17:00:00,251.89
2011-09-23 18:00:00,237.96
2011-09-23 19:00:00,213.6
2011-09-23 20:00:00,196.14
2011-09-23 21:00:00,130.98
2011-09-23 22:00:00,140.59
2011-09-23 23:00:00,82.21
2011-09-24 00:00:00,138.71
2011-09-24 01:00:00,97.44
2011-09-24 02:00:00,70.4
2011-09-24 03:00:00,40.35
2011-09-24 04:00:00,12.12
2011-09-24 05:00:00,16.73
2011-09-24 06:00:00,18.27
2011-09-24 07:00:00,53.05
2011-09-24 08:00:00,131.9
2011-09-24 09:00:00,192.98
2011-09-24 10:00:00,272.1
2011-09-24 11:00:00,275.17
2011-09-24 12:00:00,278.1
2011-09-24 13:00:00,316.39
2011-09-24 14:00:00,288.07
2011-09-24 15:00:00,302.85
2011-09-24 16:00:00,343.5
2011-09-24 17:00:00,384.71
2011-09-24 18:00:00,355.17
2011-09-24 19:00:00,241.13
2011-09-24 20:00:00,212.83
2011-09-24 21:00:00,154.46
2011-09-24 22:00:00,125.76
2011-09-24 23:00:00,106.28
2011-09-25 00:00:00,114.22
2011-09-25 01:00:00,96.34
2011-09-25 02:00:00,65.2
2011-09-25 03:00:00,39.25
2011-09-25 04:00:00,11.59
2011-09-25 05:00:00,17.53
2011-09-25 06:00:00,20.54
2011-09-25 07:00:00,46.48
2011-09-25 08:00:00,136.46
2011-09-25 09:00:00,229.4
2011-09-25 10:00:00,273.31
2011-09-25 11:00:00,312.35
2011-09-25 12:00:00,314.65
2011-09-25 13:00:00,311.47
2011-09-25 14:00:00,269.66
2011-09-25 15:00:00,282.19
2011-09-25 16:00:00,396.88
2011-09-25 17:00:00,390.89
2011-09-25 18:00:00,387.06
2011-09-25 19:00:00,224.71
2011-09-25 20:00:00,213.11
2011-09-25 21:00:00,137.81
2011-09-25 22:00:00,142.18
2011-09-25 23:00:00,101.49
2011-09-26 00:00:00,36.62
2011-09-26 01:00:00,16.69
2011-09-26 02:00:00,9.26
2011-09-26 03:00:00,5.14
2011-09-26 04:00:00,5.66
2011-09-26 05:00:00,31.2
2011-09-26 06:00:00,131.18
2011-09-26 07:00:00,361.96
2011-09-26 08:00:00,438.99
2011-09-26 09:00:00,300.95
2011-09-26 10:00:00,184.14
2011-09-26 11:00:00,208.42
2011-09-26 12:00:00,154.52
2011-09-26 13:00:00,219.73
2011-09-26 14:00:00,318.5
2011-09-26 15:00:00,259.32
2011-09-26 16:00:00,355.27
2011-09-26 17:00:00,629.37
2011-09-26 18:00:00,336.04
2011-09-26 19:00:00,222.77
2011-09-26 20:00:00,219.47
2011-09-26 21:00:00,161.45
2011-09-26 22:00:00,143.51
2011-09-26 23:00:00,130.58
2011-09-27 00:00:00,37.26
2011-09-27 01:00:00,18.48
2011-09-27 02:00:00,10.63
2011-09-27 03:00:00,5.14
2011-09-27 04:00:00,4.15
2011-09-27 05:00:00,18.59
2011-09-27 06:00:00,132.97
2011-09-27 07:00:00,375.24
2011-09-27 08:00:00,536.03
2011-09-27 09:00:00,181.62
2011-09-27 10:00:00,116.85
2011-09-27 11:00:00,151.09
2011-09-27 12:00:00,149.36
2011-09-27 13:00:00,212.6
2011-09-27 14:00:00,163.74
2011-09-27 15:00:00,155.91
2011-09-27 16:00:00,237.45
2011-09-27 17:00:00,359.56
2011-09-27 18:00:00,300.59
2011-09-27 19:00:00,228.95
2011-09-27 20:00:00,256.43
2011-09-27 21:00:00,150.94
2011-09-27 22:00:00,141.85
2011-09-27 23:00:00,131.57
2011-09-28 00:00:00,39.39
2011-09-28 01:00:00,17.47
2011-09-28 02:00:00,10.17
2011-09-28 03:00:00,4.85
2011-09-28 04:00:00,7.3
2011-09-28 05:00:00,21.45
2011-09-28 06:00:00,90.35
2011-09-28 07:00:00,139.91
2011-09-28 08:00:00,277.71
2011-09-28 09:00:00,169.41
2011-09-28 10:00:00,90.6
2011-09-28 11:00:00,157.08
2011-09-28 12:00:00,145.84
2011-09-28 13:00:00,223.86
2011-09-28 14:00:00,262.46
2011-09-28 15:00:00,312.3
2011-09-28 16:00:00,359.26
2011-09-28 17:00:00,656.25
2011-09-28 18:00:00,365.48
2011-09-28 19:00:00,267.2
2011-09-28 20:00:00,127.38
2011-09-28 21:00:00,186.95
2011-09-28 22:00:00,141.85
2011-09-28 23:00:00,110.42
2011-09-29 00:00:00,33.22
2011-09-29 01:00:00,10.8
2011-09-29 02:00:00,7.57
2011-09-29 03:00:00,5.65
2011-09-29 04:00:00,6.76
2011-09-29 05:00:00,31.81
2011-09-29 06:00:00,131.24
2011-09-29 07:00:00,379.17
2011-09-29 08:00:00,508.2
2011-09-29 09:00:00,280.6
2011-09-29 10:00:00,182.02
2011-09-29 11:00:00,220.47
2011-09-29 12:00:00,282.71
2011-09-29 13:00:00,289.68
2011-09-29 14:00:00,296.42
2011-09-29 15:00:00,289.21
2011-09-29 16:00:00,433.1
2011-09-29 17:00:00,643.83
2011-09-29 18:00:00,831.37
2011-09-29 19:00:00,521.45
2011-09-29 20:00:00,361.81
2011-09-29 21:00:00,254.17
2011-09-29 22:00:00,180.18
2011-09-29 23:00:00,108.96
2011-09-30 00:00:00,43.21
2011-09-30 01:00:00,19.62
2011-09-30 02:00:00,10.28
2011-09-30 03:00:00,6.0
2011-09-30 04:00:00,7.1
2011-09-30 05:00:00,38.77
2011-09-30 06:00:00,130.21
2011-09-30 07:00:00,387.19
2011-09-30 08:00:00,532.09
2011-09-30 09:00:00,281.75
2011-09-30 10:00:00,193.41
2011-09-30 11:00:00,211.65
2011-09-30 12:00:00,288.92
2011-09-30 13:00:00,294.57
2011-09-30 14:00:00,292.94
2011-09-30 15:00:00,291.57
2011-09-30 16:00:00,349.32
2011-09-30 17:00:00,670.11
2011-09-30 18:00:00,640.44
2011-09-30 19:00:00,380.49
2011-09-30 20:00:00,313.2
2011-09-30 21:00:00,271.36
2011-09-30 22:00:00,169.21
2011-09-30 23:00:00,97.09
2011-10-20 00:00:00,31.47
2011-10-20 01:00:00,17.12
2011-10-20 02:00:00,10.4
2011-10-20 03:00:00,5.89
2011-10-20 04:00:00,7.94
2011-10-20 05:00:00,35.77
2011-10-20 06:00:00,136.23
2011-10-20 07:00:00,401.64
2011-10-20 08:00:00,633.01
2011-10-20 09:00:00,299.18
2011-10-20 10:00:00,181.85
2011-10-20 11:00:00,225.1
2011-10-20 12:00:00,263.34
2011-10-20 13:00:00,277.55
2011-10-20 14:00:00,235.94
2011-10-20 15:00:00,226.8
2011-10-20 16:00:00,370.47
2011-10-20 17:00:00,611.38
2011-10-20 18:00:00,641.1
2011-10-20 19:00:00,491.78
2011-10-20 20:00:00,319.21
2011-10-20 21:00:00,199.55
2011-10-20 22:00:00,155.0
2011-10-20 23:00:00,104.77
2011-10-21 00:00:00,41.31
2011-10-21 01:00:00,19.69
2011-10-21 02:00:00,9.3
2011-10-21 03:00:00,5.33
2011-10-21 04:00:00,7.75
2011-10-21 05:00:00,32.85
2011-10-21 06:00:00,138.58
2011-10-21 07:00:00,372.29
2011-10-21 08:00:00,674.29
2011-10-21 09:00:00,311.9
2011-10-21 10:00:00,204.2
2011-10-21 11:00:00,230.75
2011-10-21 12:00:00,282.96
2011-10-21 13:00:00,253.26
2011-10-21 14:00:00,314.4
2011-10-21 15:00:00,267.08
2011-10-21 16:00:00,336.84
2011-10-21 17:00:00,637.43
2011-10-21 18:00:00,578.1
2011-10-21 19:00:00,511.85
2011-10-21 20:00:00,322.78
2011-10-21 21:00:00,210.66
2011-10-21 22:00:00,154.51
2011-10-21 23:00:00,96.64
2011-10-22 00:00:00,106.81
2011-10-22 01:00:00,89.24
2011-10-22 02:00:00,70.33
2011-10-22 03:00:00,30.89
2011-10-22 04:00:00,8.78
2011-10-22 05:00:00,10.01
2011-10-22 06:00:00,19.9
2011-10-22 07:00:00,72.5
2011-10-22 08:00:00,110.41
2011-10-22 09:00:00,245.34
2011-10-22 10:00:00,332.3
2011-10-22 11:00:00,397.03
2011-10-22 12:00:00,427.24
2011-10-22 13:00:00,508.07
2011-10-22 14:00:00,442.62
2011-10-22 15:00:00,412.36
2011-10-22 16:00:00,441.82
2011-10-22 17:00:00,400.31
2011-10-22 18:00:00,343.52
2011-10-22 19:00:00,305.55
2011-10-22 20:00:00,200.92
2011-10-22 21:00:00,151.56
2011-10-22 22:00:00,145.83
2011-10-22 23:00:00,100.02
2011-10-23 00:00:00,137.29
2011-10-23 01:00:00,98.42
2011-10-23 02:00:00,73.91
2011-10-23 03:00:00,32.42
2011-10-23 04:00:00,10.89
2011-10-23 05:00:00,10.75
2011-10-23 06:00:00,18.58
2011-10-23 07:00:00,64.54
2011-10-23 08:00:00,123.22
